"","P_5","P_7","P_8","P_9","P_10","P_18","P_19","P_22","P_23","P_25","P_31","P_37","P_42","P_43","P_47","P_50"
"TNFRSF19",11.1293567600802,10.2788403519435,10.1387221255225,8.69051574789148,11.5395159093014,9.60214678052138,9.42190033823243,11.0293105814912,11.1893829686291,10.4789905202637,10.7091393267376,9.21557779969983,7.72721429475802,6.89594860085121,8.52308757523118,10.6090775334842
"KDR",6.77792590344061,8.55216553833352,7.28881233256551,6.13564554763369,7.49101052816522,7.33007056026851,5.6148860285547,5.9905080222612,7.37735763437891,5.89193065156205,6.73957533326302,12.6697788315008,6.65880610761333,7.71716698449714,7.5644057752947,5.83089958605148
"RAC2",9.79037333124559,8.55818147337536,9.63218494322811,8.46893814795342,8.39271811023108,8.86892060558161,9.16348882486976,10.2187910859681,8.80678523266958,10.3789180392324,10.2187910859681,9.49800815822808,10.6591089657858,7.55033152459066,9.63719122678566,9.14044843421937
"IRF5",6.01691282905125,6.83341708631281,6.84350438034465,7.39043539074836,6.97660125679948,6.50825334591144,6.20762960319931,7.10960150115287,6.75774255473319,7.41860049122681,6.97559332172586,7.32202075256256,7.59255212129268,5.63019019134231,7.96424033014903,6.41723381890151
"DLL4",7.09348511263291,7.67295485999312,6.15187161198229,6.31501038129588,6.53251453232874,6.32209799854502,5.99355510975595,5.11911495031193,6.35449309877854,5.76982395049766,7.44575667176102,8.19408714052551,7.09852162381103,8.06161555134001,6.74058467869201,6.55373949534173
"CD68",8.66745968670454,9.28669421182862,8.77972443287301,9.857447187564,8.25328432453029,8.86290775830887,8.64340022495331,8.91902560926686,8.51205758951764,10.3889255156651,10.0786678345488,9.91951253996482,10.4189476362999,9.47597752992314,12.1696872105772,10.679121236654
"LBP",5.24652637872354,6.99877443321055,4.45577329138688,4.99241952511086,2.92920225226233,4.52992383425513,3.32489704318202,4.90363581874219,5.10059420987187,4.81363972940978,3.91551796434117,6.03214302362787,5.42892630109057,4.95527506142761,7.51614815669597,5.62917001404841
"NCAN",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.107391321273026,-9.96578428466209,-0.200196487359468,-9.96578428466209,2.48395676559019,-9.96578428466209,-2.99947886740776,1.58277692528383,2.58245560512665,2.00919290550149
"BST2",13.8999057161565,12.7797950690622,10.9592762972911,10.5390316561136,11.649551452863,11.739578583723,13.9899114183592,10.3789180392324,11.6795606852352,14.5899415585226,13.5398789925528,11.9296305907386,13.3398609980776,10.9992960918083,11.7195727000997,12.7797950690622
"ULBP2",5.5403588036198,3.94854693510869,3.94428773473408,3.31389628676107,5.22804966240551,2.61274690297652,4.33951102121489,5.87667695957283,5.20751276623947,2.03784432889712,3.81078897884433,6.08086352961996,5.61692677026343,4.73071461694965,5.21162075778552,4.77012501846081
"CCL25",4.30381236837608,3.35675648760601,2.15871220416861,-9.96578428466209,-9.96578428466209,2.04281578920683,-9.96578428466209,0.141885041131139,3.51405937371423,3.49991701721412,-9.96578428466209,-2.97627372632834,3.71308670217448,1.83095844995194,1.52783997422417,1.56942640398709
"NFATC1",8.37265824724515,8.9951783915233,8.42280635844789,8.23422170565061,8.50604113678809,8.46592968084294,8.15695929033009,6.60325171699844,6.87073704829873,8.28338152723346,8.39973886640632,8.80878969115444,8.80678523266958,7.98030397959743,8.15695929033009,7.94415976519649
"IDO1",7.71716698449714,7.41960632826896,6.92317296348917,6.33829665762598,6.40205755511727,7.59858311142032,8.77270848291471,5.81665266169756,7.10053619263052,13.2498520500396,8.85889916366495,7.81561672101315,8.44687564382541,5.08000771302422,5.67302488423631,6.00675801029752
"TRAF3",8.11280290652562,9.07633258787963,9.26766361946033,8.34156379888065,9.26165387457194,9.1835234266507,8.78774256667104,10.1187042790466,8.73963223658014,9.20556093771475,8.52509300259151,9.34178052749782,9.47497612658365,7.91504093597864,9.12642353091172,8.54715220827867
"PSME3",11.3394439119362,11.6095388404708,11.3794591210444,10.9492712622691,11.559522575024,11.1893829686291,11.0793340710374,10.9592762972911,11.4694918376782,11.4294775487036,11.5195091504974,11.5195091504974,10.4889974956728,10.939266192208,11.2894242976197,11.6595545516827
"AOC3",8.49801909281141,12.199693648374,10.3589029298789,8.40475363052604,7.45380238573033,8.78974708439511,5.63325063768782,5.75454784954427,8.29842937343571,6.95644149716383,8.60931427172946,10.0786678345488,7.72721429475802,9.63518871597888,9.36882170967808,7.49704377804583
"IL13RA1",10.9492712622691,11.2093914652741,10.859224340676,10.6090775334842,10.919255945991,10.8992455566679,10.5590449920035,11.8596122224668,11.219395669611,11.7895929407338,10.859224340676,11.89962282765,10.5690515908943,10.3088642265519,11.8095985456188,10.2488159752711
"RARA",8.62034230265923,9.74732408948933,9.37182623800983,8.78473577830454,9.02824226106141,9.00419595590681,8.7917515958465,8.81480302950206,9.27467493730962,9.16048359303339,8.98115084999277,9.42390324907979,9.28869740866559,9.60314806545468,9.22359120524711,9.56209464501053
"PPARG",6.48196539267284,9.49800815822808,8.60831171282212,6.73856598129343,4.56641837663715,5.83395218192624,5.34701745930865,3.05526721014455,4.72137489197967,7.64280645695704,5.94275718267811,6.56586656752975,5.61692677026343,7.47089868557192,8.10176305693497,5.02541239059137
"TRIM5",7.61064470438299,7.93010269877397,7.68300364252049,6.52644964691378,7.40552423817877,8.16900111630677,7.90299105936785,7.77945506678812,7.91805334017609,8.76970162343774,7.61868548121028,8.46592968084294,7.52318626490743,6.36866318509948,7.50408239424101,7.12269511416415
"TRIM22",8.91401527224105,9.52905053011843,8.71758042580964,7.6789841702741,8.27435257904517,8.15394877917296,9.22859954598088,7.252579426013,7.87085600027974,9.68124559192687,9.07533073661744,9.98858204066151,9.15347134294939,7.22741420901762,8.45389563528032,7.61868548121028
"BCAN",6.83341708631281,3.77648368657304,2.47452348780655,5.47393089712622,6.12144564469739,3.81828599871086,-9.96578428466209,-9.96578428466209,5.36955324086417,4.87469187664229,-9.96578428466209,8.00439813480249,3.81935679095975,10.0686585642962,-9.96578428466209,-9.96578428466209
"CRP",3.48358491696494,5.10676853334507,2.73304245497457,2.40703483053807,3.13122795572106,2.04281578920683,3.12788550635151,4.50696486411152,2.39752301780909,0.768034525819879,3.44214192685578,4.35000268047082,3.81935679095975,3.99003446153611,5.14996813596291,2.34502711676025
"DSTYK",9.54707471800147,9.20455924506814,8.60029117742031,9.24863262087038,9.60615191490817,9.29570856270385,10.178757084124,7.91504093597864,8.25830066612859,9.25163754261072,8.2432514703748,8.85789701127003,8.43383825776585,6.91611520131575,9.41889596437718,8.79074934090434
"CHIT1",6.81929384467204,8.82382293307081,8.8729291407313,9.16148533818991,7.86282176281822,4.81156863142305,4.92946277418764,3.05526721014455,6.78095318518682,9.84643529626235,3.69801465644034,6.6648653052921,8.01644462601499,4.42648558412189,5.48619948350577,7.96825630901381
"EPHB2",4.45263656966159,5.17772056152871,4.65697380211908,4.61744826773362,2.69270926656145,5.75658483214152,4.09186179606248,7.0320292584894,4.06220442003448,5.19107771153256,4.4902577805425,6.08086352961996,5.97933451470153,3.58135629938455,6.02198983074925,4.15213236820942
"CHL1",9.75433220605299,5.9173475568899,8.32852358165166,4.93152829337006,8.48297742851532,4.81156863142305,6.38384357622805,5.75454784954427,9.8854770499247,9.50401643054876,7.5714426299,6.26133283729707,6.87073704829873,3.51188435454688,4.70995667431404,8.40675952181945
"SORT1",13.3798647992705,11.89962282765,13.299857090008,11.7195727000997,12.1596850347172,12.709784879816,12.199693648374,12.1396806374791,11.619542026438,12.6397741839168,12.2096957647224,11.9996480888348,12.2296999536549,10.7991913924801,12.2296999536549,12.6397741839168
"NOTCH2",11.0493200751565,12.0096505199572,12.0596624259233,10.9792862631851,11.8496095248957,11.7595843863212,10.6991333384832,11.2394039913249,10.5890646521563,11.1293567600802,11.0693294380585,11.5895324018804,11.5095057357842,10.7091393267376,11.9196280209627,10.9492712622691
"LDHA",13.2198489411337,13.2598530720567,13.6798901838496,12.3097161404533,13.6598886508141,13.4398703070389,13.0398288666541,14.5099382262327,13.5498798284471,13.5098764498202,13.5098764498202,13.6798901838496,12.8198006732966,13.929907656552,13.309858077208,13.9899114183592
"SAA2",8.27635902764158,8.26632669478678,9.46095637720719,4.764941632885,1.59476602741068,2.35579016896156,-9.96578428466209,-9.96578428466209,5.27423010529038,-9.96578428466209,6.55778197147684,3.99003446153611,3.81935679095975,4.81881702849776,6.30387182438336,2.00919290550149
"IL6ST",12.1696872105772,12.0796670739417,11.9296305907386,10.5090113021765,11.2293998448944,11.3694553582235,10.9892911945367,11.0993432411653,10.919255945991,11.739578583723,10.9892911945367,11.1493656177016,10.5690515908943,10.2287994400228,11.2394039913249,10.1587397260845
"IL2RA",7.85679595930596,7.0370673585497,7.24754661276125,5.49539942980253,6.12144564469739,6.4435349850285,7.00986002845561,9.19854906447118,6.38485553495026,7.954200187843,8.00339424298324,7.59858311142032,8.84186236883176,6.2775400418395,7.97327622014693,8.90399449017806
"IL15RA",-9.96578428466209,5.59447542571834,5.68525885195141,5.16230433488497,6.2137105349747,-9.96578428466209,-9.96578428466209,3.95599869875862,-9.96578428466209,-9.96578428466209,2.73304245497457,5.63427075799183,4.466226889791,4.42648558412189,5.08515512278708,-9.96578428466209
"PDGFRA",8.87593552654868,10.3088642265519,10.338887609445,9.23260619775168,10.2388077363239,9.7283018590303,6.25728067141761,6.49207676529126,9.69426133922052,8.39572701810454,9.26465875209034,10.6190839074494,9.437923512251,8.90900489925325,11.2293998448944,8.6875084862711
"HAVCR2",7.98431978153377,7.72118594814842,7.5553581258909,8.59026534710072,7.52720795770506,7.9933551754803,7.84474402782245,8.59126793821789,8.18104259463008,9.16649404581922,7.63376132791291,7.4940271704866,8.74063457285091,7.38138163453187,9.46095637720719,8.13488169671858
"EPHA7",4.38040844625595,5.42994948260645,7.11765920967023,2.99238833372897,4.76183128484693,-9.96578428466209,-9.96578428466209,1.81043360814082,0.807501155402632,-9.96578428466209,-9.96578428466209,3.99003446153611,1.08688291095319,2.79040782633565,4.42753202528154,2.34502711676025
"TEC",3.73674889102476,6.56990868811865,5.41664683664182,5.63631095594468,7.17304735003427,5.42892630109057,4.42753202528154,6.14578713566518,4.90260243157531,5.19107771153256,6.45668352178937,6.12854584211119,5.46268267822075,4.46309115520118,6.15389969167673,4.71307106214417
"SEMA4F",3.95174083386543,3.5824397264089,3.72384562305133,0.990270019559104,4.49443531986402,4.32901577283456,2.47216370127143,5.81665266169756,6.00472691556029,2.94728764470166,5.75760330386823,4.1816896424963,6.375747603864,1.58277692528383,5.21162075778552,6.03011247123999
"IL6",7.51212629695951,8.95008890374228,8.53812809713706,3.86748870611812,5.31319792602833,6.19039843517653,5.51788285381186,8.65242263939682,8.27435257904517,4.93256101780194,8.40475363052604,6.08086352961996,6.96652165603428,8.42080053231932,9.60014420797785,5.11705741982412
"MMD2",1.38736855591561,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.107391321273026,2.56260058792275,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.99947886740776,1.58277692528383,0.411932914700323,-9.96578428466209
"IREB2",8.66344984514764,9.65220994715995,9.20556093771475,8.69552781700578,9.47998313355042,9.26566037567356,8.35861584512774,9.18652857559844,8.83785364789372,8.92102973403581,8.70755661238293,9.42891050854266,9.02724034704978,8.89196936040736,9.06931960200654,8.72359463464968
"TANK",9.67523827588935,10.5590449920035,10.6290902373585,9.7112817186326,10.5690515908943,10.5390316561136,9.09136020309676,9.60715319627925,9.78136314606278,10.4089403138426,9.43291629799919,10.7591686528773,10.0586492295037,9.42190033823243,10.1487309563297,9.26265550154032
"IL10",5.07383012561517,-9.96578428466209,5.41664683664182,5.21470154989387,6.2137105349747,3.81828599871086,4.19645640097892,4.7835987492325,5.10059420987187,4.21121535335866,5.54648732649429,5.17669295123863,5.75658483214152,4.92946277418764,5.62814982248133,4.71307106214417
"IL1RN",6.3362719470509,9.16549230671099,8.95509898550318,8.02648307325154,10.1287132332376,7.11866640059886,5.01716629869017,5.30602160173589,5.48722176277911,7.59054176242762,5.57814273468389,9.58912999498098,7.36629128773799,7.35723662430157,8.88194825833122,5.02541239059137
"IL1F10",2.99463920913044,5.78713335135881,4.59350439944566,5.16230433488497,6.12144564469739,2.61274690297652,-9.96578428466209,-9.96578428466209,2.39752301780909,-9.96578428466209,-9.96578428466209,5.81868808607538,3.33918667502793,2.66959402442148,2.58245560512665,-9.96578428466209
"TLR4",7.69506173481217,9.19153713337985,8.6123219377907,8.64841269472569,7.99837474321339,8.53010653803182,7.40150063631487,8.71958516867261,9.03625752539629,9.20856600860889,8.55818147337536,9.21557779969983,9.256645722765,8.3004357153063,9.67323583043263,8.73462053084772
"CTSV",4.13839842732577,5.24550005434295,7.03605974917797,4.80017576262571,6.60325171699844,2.61274690297652,2.47216370127143,-9.96578428466209,3.13568332264227,2.03784432889712,0.458879191844098,6.12854584211119,2.83153281188467,4.87572591600213,6.84148697033246,3.21896665202205
"IL33",8.33454218862534,9.50501780592257,9.5711065020147,8.04455160772177,9.85344287395234,9.60014420797785,6.1822886911083,7.0320292584894,10.4089403138426,10.1287132332376,8.21315152582726,9.76033913179544,8.25629413630697,7.83570479351586,8.58826015946121,5.53422973359849
"IL11RA",7.24352027961708,9.77936087403736,9.75933797950665,7.80054985715619,8.96010903231375,8.49099970352495,6.74361267578151,7.40351244547486,6.71030145181078,8.04254403509848,7.66391066425203,9.19354054818236,6.9544253980705,8.16298024695728,8.7586763493521,5.20237734364732
"CCL21",12.2997141658584,9.9175104754118,8.49501079466746,6.21472399047039,10.4289549081405,7.85077004779204,10.0186112358924,-9.96578428466209,7.2576121249971,8.51406305853128,7.47994920772653,9.53305593134887,10.0686585642962,5.82886446025679,7.65587114587451,3.21896665202205
"IFNA21",4.65073569785342,-9.96578428466209,-9.96578428466209,2.21359085360024,-9.96578428466209,-9.96578428466209,3.49882867885997,-9.96578428466209,3.27312635671193,-9.96578428466209,2.73304245497457,-9.96578428466209,2.61391016125776,3.88457734910902,4.07597815419614,2.61856187982946
"CD72",6.29779579576872,5.10676853334507,4.59350439944566,5.2403681511588,3.73997344873641,5.55670032182966,4.51114035942779,5.81665266169756,4.72137489197967,7.37735763437891,5.37364975978162,6.03214302362787,5.80952828204063,3.28195053020425,3.93576703230568,5.85735174131249
"IRF4",9.46195779425046,10.8992455566679,10.4489693013698,11.5995356323364,10.0286208333736,10.1687484352094,9.80939462553715,5.39105692166814,8.31447986231131,10.8892403077177,10.4389621297146,9.50201367693554,11.1793786759122,11.3894628578638,9.94553912005842,10.338887609445
"TLR2",8.173014980899,6.81122287728147,7.1519009068846,6.36157835076112,6.0483859009194,6.9302304437818,6.17012291391595,8.51707124781048,7.89696596440515,8.12484603243752,6.10622926812342,7.38138163453187,8.67547928794739,6.12347432286616,8.95610099765743,7.80758114719847
"IL18BP",5.91836408082138,6.54363278281641,6.15187161198229,6.87577965508505,5.47086339287375,6.375747603864,7.11363039570057,5.61998777487311,5.24139456934543,8.5190766978512,6.27247554029088,7.51212629695951,7.10859426489905,5.8837956830041,6.87981363345375,5.07177076062185
"DDX60",9.37683376430402,10.2388077363239,9.37883676751477,8.8528862268397,10.3889255156651,9.68625166539704,10.3088642265519,10.5090113021765,9.65921861686506,11.2293998448944,9.60515063264746,9.86845898844687,10.679121236654,7.47994920772653,8.88194825833122,7.75132650414838
"MMP7",9.01922498700998,9.63318620168459,10.809196979495,6.6648653052921,7.02799868249828,4.32901577283456,2.09481702005914,8.6945254065361,6.94434456426467,5.41050620982896,2.48395676559019,6.9544253980705,5.97933451470153,5.10368146486528,9.21157106895158,3.0451817856343
