"","Patient185_T","Patient168_T","Patient102_T_P","Patient169_T","Patient156_T","Patient48_T_M","Patient150_T","Patient63_T_P","Patient155_T","Patient125_T_P","Patient135_T","Patient148_T","Patient15_T_M","Patient152_T","Patient21_T_M","Patient133_T","Patient163_T","Patient8_T_M","Patient4_T_M","Patient99_T_P","Patient105_T_P","Patient165_T","Patient38_T_M","Patient126_T_P","Patient10_T_M","Patient22_T_M","Patient16_T_M","Patient72_T_P","Patient6_T_M","Patient23_T_M","Patient134_T","Patient83_T_P","Patient121_T_P","Patient18_T_M","Patient132_T","Patient184_T","Patient77_T_P","Patient131_T","Patient9_T_M","Patient79_T_P","Patient74_T_P","Patient141_T","Patient34_T_M","Patient187_T","Patient146_T","Patient116_T_P","Patient82_T_P","Patient94_T_P","Patient183_T","Patient166_T","Patient170_T","Patient173_T","Patient7_T_M","Patient11_T_M","Patient151_T","Patient31_T_M","Patient67_T_P","Patient36_T_M","Patient17_T_M","Patient154_T","Patient87_T_P","Patient1_T_M","Patient100_T_P","Patient153_T","Patient75_T_P","Patient61_T_P","Patient35_T_M","Patient32_T_M","Patient25_T_M","Patient98_T_P","Patient117_T_P","Patient14_T_M","Patient58_T_M","Patient108_T_P","Patient147_T","Patient24_T_M","Patient47_T_M","Patient179_T","Patient45_T_M","Patient140_T","Patient112_T_P","Patient96_T_P","Patient62_T_P","Patient144_T","Patient188_T","Patient130_T_P","Patient27_T_M","Patient162_T","Patient142_T","Patient127_T_P","Patient33_T_M","Patient20_T_M","Patient30_T_M","Patient13_T_M","Patient78_T_P","Patient44_T_M","Patient172_T","Patient19_T_M","Patient40_T_M","Patient42_T_M","Patient73_T_P","Patient86_T_P","Patient137_T","Patient37_T_M","Patient159_T","Patient158_T","Patient181_T","Patient76_T_P","Patient145_T","Patient167_T","Patient106_T_P","Patient149_T"
"FAM174B",2.30771994930007,2.87794052163707,2.24214516084958,2.44387182839776,3.26017624257407,4.85902532725496,4.82074061043593,4.88024471605846,2.85019934199064,0.808179083771475,2.15412950079018,3.14420956118307,2.8341044040015,4.2001433520364,4.17799749690242,3.33927993667513,1.11835972595305,3.41156183099426,2.32509853776749,2.30480305578542,2.86016825286164,2.98203526135795,3.59108096210453,2.54374332276107,4.68431381812718,3.54485627488997,5.50433436723783,3.4169748193944,2.66471037684349,1.78701447377343,1.32250505751888,2.93753272124663,2.23296768053165,2.74867590379394,1.22094900446678,0.808179083771475,2.72704913033869,2.8096202348419,1.6373783948723,4.09093809316884,4.08244713204036,-0.554273296650015,2.73573878191234,3.43709454452229,2.11470017240548,2.62082097594153,3.28555017999677,4.07047520004052,-0.182786075741672,1.11835972595305,1.66493787744175,3.39519993131188,0.732052073300281,2.44652092029318,3.3548752589865,1.15120939288489,3.13438524646782,3.72257531541019,2.05693028838267,3.03051265202529,3.98559150666241,3.66231945210744,0.669933835668962,-0.859875776090932,0.651683180632104,0.0299828662157143,4.27582652780641,1.16414264884831,2.64869551958324,1.3790663992809,3.02520601886873,3.3786503372619,2.48310634496718,0.0440443327060178,0.556797246592738,-1.0262050703474,0.696884090855462,-9.96578428466209,2.4727476930995,1.96384399836248,1.24549566281992,0.177598929327726,0.605020153062407,4.11278352311619,-1.0262050703474,2.05345893194153,1.20851725980554,2.68952281684839,0.537047519404664,2.80549883497892,0.816394909169115,-0.554273296650015,-0.267079617891742,-2.93236128312465,1.57094860517332,2.73357127092638,3.24807936808726,0.864730922314753,1.42277121932048,0.537047519404664,1.77862912589556,-0.320125852253375,1.45470232816369,1.11169907219742,3.67592881369186,-0.886299500835271,1.92637902519987,3.45430751994023,3.8973372474963,4.65998162590663,2.28125313412649,0.872631791135254
"SHC4",3.02343279465228,3.7160031605131,4.08159528090502,-0.687334826441605,2.22063951287686,2.71830682186701,5.34699233599602,4.14657376684796,1.91111630637822,-1.39213709716876,2.57313211780202,2.36765063062197,1.62807365419613,2.46754034205384,2.41440618208775,3.66573384713967,4.02954122937971,3.85509271580274,5.19656770305229,2.62316453565259,3.66687018544739,4.28103052463023,3.40476690961226,4.75280210284205,-0.471928835421263,5.41450766241283,-0.597277823154393,3.367510854907,1.69198075060327,1.26363540356833,3.94869428326561,3.95056172905206,3.19865130140253,2.07073278582443,4.80276190933777,3.92514493823326,4.85104938328359,0.732052073300281,3.67479959084078,5.98027669857205,5.55737945417213,1.08474462086846,-0.859875776090932,4.8192083278014,4.22504351240495,4.36604239170877,5.90378546205463,4.92936494218342,1.64662350847658,4.08074292649001,3.87882341394817,4.70160450149798,4.67361295481991,3.56083721158577,5.50465216947739,5.24340251112128,-1.99424073071132,3.29145621645449,4.13676559327618,4.9350353633219,-1.83135796444116,-1.08620103504931,1.20851725980554,2.53878645466233,3.64281707521914,4.18832179260413,-0.182786075741672,3.9327226329752,2.12796337812358,5.16394145579279,2.72704913033869,5.04181244695049,1.93772102576179,0.22774107583912,2.89549651892662,0.856786546288079,2.89743406292035,1.17696099208944,1.84036251865844,5.30125839363506,4.52550514881967,3.21116798367419,1.26963165094044,4.54170067793418,0.345964030342871,2.09457389798005,4.44433577076015,3.43709454452229,0.576280257621361,3.12944788695725,-3.45798964446341,-2.17788172527065,2.55851255300054,-0.249822294406941,4.38135259805217,-9.96578428466209,1.02927618237063,1.36232961017158,2.48568442828527,3.22357700580371,5.995959309016,2.65099426933805,1.95642843312336,-0.7345631039509,3.25565179278319,3.21583388373373,3.75392538472809,5.30052645123287,4.30895784543634,3.7719911892208,4.26310954424379,-1.43050890804129
"ATP6V0C",7.15006203968202,7.88533641720172,6.52889945091802,6.34662010307211,7.26829402491722,6.20791236848769,7.69140155817791,5.85252326733535,6.35298798794273,6.24756679459162,7.71342775875604,6.29206390349127,7.07896201217667,6.85288526269258,7.65227853680857,7.30415506984428,5.74580203509143,7.15300474243715,7.05551021147317,7.89348963025401,6.98266280036548,7.54875256497455,5.94675424994813,6.26774177564662,6.90039589342068,7.83017291252534,7.29398655883442,6.26511804561722,5.74149395241158,6.08067897960384,6.64213836036473,5.6707553756789,7.17453625204511,6.66478147463427,6.36318860246276,6.54922249445273,7.21656156941172,7.53434957715543,7.11031103743667,6.75115571767482,6.30343372915697,6.30598875513408,5.6593823044959,6.03278410961681,6.40957762576922,5.96742225603684,7.03167088067252,6.75236057413443,6.0000225419339,6.27241517250074,5.58198386942881,6.5052716825603,6.38837899039725,6.84851027437839,7.21452312385717,6.59306986560575,6.74430912571311,5.95700914875019,6.92577397984323,5.67217072626223,6.04965254737664,5.03610765927267,6.91338012823005,7.55144680351909,5.98324445636452,5.21066160403939,7.11156345849836,6.86976038741096,7.39052152412464,6.53466861716815,7.5882723911444,7.28855236056253,5.19617423361198,5.26869637853816,5.42998412245383,6.70944228720827,6.15423078732679,5.57322302581669,6.74632620428241,6.35598530230698,5.76768127918082,6.00474856179967,6.76793282390441,7.82776187447408,5.2361481673081,6.95525467408897,6.00856308058516,6.24718699307547,7.14528004801774,6.62089426983653,6.23363884865944,6.74874298186557,6.66875736923289,5.94862420700373,6.74713224673201,6.46272310766406,6.10498656495274,5.36075053557755,6.6427160102622,5.58017564077712,7.01101474980597,6.05595481332406,6.37956898085021,5.83847280545364,6.16693633069317,6.13198039447616,6.88118739397263,7.54203357867732,7.56056976069725,6.44130087361564,6.68216593691932,6.69238534950624
"NDUFA13",8.4990924601004,8.67638378179972,8.50239823441771,8.98131325388477,8.96370819612762,8.55078910381711,9.26035739626347,8.25252825164586,9.38446215619548,8.67458423239663,8.73013383710995,8.02126317364853,7.54311690967863,10.122829288704,9.61152467278928,8.89963183965694,8.51578261349368,8.52966870606512,8.25649649104516,9.64475939475753,7.56925562617743,8.97143146771112,8.15927092965752,8.5640389490107,9.94698081908275,9.19503010354289,9.38372804923271,8.16083449335738,8.49361931616585,9.10902356382679,8.08444168942701,8.82072465754351,9.30718031293307,9.26418688039473,8.43008033014899,8.85118996684306,9.03199336455599,7.85599592439725,9.60281204951367,9.79492104608755,9.17684882552767,8.6495472024543,9.03386620425804,8.98031383324868,8.83210201157607,8.4542211412372,8.21641121112441,8.69592771590286,7.29260692227206,8.55574331307136,8.39129085490917,8.82423005120919,8.08911145098463,9.09592705650022,9.03933308755894,8.59227388559888,7.94011388202485,7.58128344975619,8.96023656820424,8.23907815829336,8.05523362168528,7.80316890374793,8.63684572017714,9.72620282955138,9.32238112016324,7.89815392385221,9.89445552864027,7.52341297442046,8.1700802831765,8.51475744281057,9.30496956854282,7.79286185800728,7.48720494749446,6.17574414229082,8.37269532129942,9.08770415424535,8.19751650658024,8.99833938178717,9.34582878907981,8.37517413453488,8.83203869951763,7.77683436497573,8.88426516901152,9.07831361889441,8.95111274712745,8.68958221972869,7.06760645204414,9.68497824133364,8.85275108535262,9.23129559401047,7.47387618453546,8.73799427466268,7.02625784046183,8.73410328998481,8.93722961705082,9.86786712807178,8.56400082946915,8.71503878181097,8.46254726025997,8.92178441801736,9.11496819614859,8.47861189506854,8.71225528734987,7.85050566458964,8.74990629021381,9.70509840499854,8.61493432766348,9.29524317886438,8.7957831790491,9.13350444653119,9.08955905986,8.64771384361418
"POLR1D",6.71054472780858,7.60511648364976,6.1900419349062,8.31370387829038,6.67597114235971,6.5762349005502,7.02149083185541,7.33092583892555,6.82833962166907,6.29537406169555,7.9903933249927,6.36055741898736,7.84254520409353,7.0640529080945,6.65550925698169,6.47736971840723,6.15342029585682,7.25617093967596,6.7749319805911,6.47445226780162,7.23334165557949,8.13535530149714,6.66833190424321,6.28449562564604,7.12857179911031,6.40770964144005,5.44198137841334,6.79819311776128,6.61972112045168,7.35050608710019,6.9975295249361,8.29329230667451,6.72480031730987,7.00687023031594,7.33976985093367,7.51555004249791,5.89799062556097,7.53776974253864,7.5922402429687,6.46075894306815,6.5549111198922,6.32914154014814,5.97592819509314,6.80749660836285,6.29831006207978,7.39729813560149,7.47525515502633,7.57213933252828,6.92339880122804,6.9841449901914,6.35985495884962,7.6806830166609,6.70253288117551,7.07671941417531,6.44924771116143,6.28190221569864,6.40685975744304,6.683289410935,5.92886771831467,6.5813663128278,5.9988950135527,7.44369781154038,6.47136632266975,6.46125023497295,6.39353632852688,7.66761542134307,6.02704343828395,8.16581649286145,6.46778485696755,6.91326043825845,5.81483237255172,6.77057800582436,7.21830651897542,5.93265177659041,8.44145443017934,5.46861589782775,7.79045276456229,7.85811157799291,5.34840948700597,5.78086124186047,6.61192481725354,4.90405050168611,6.06460266431179,7.43221616111908,6.91911360063922,6.87726572581353,7.57932348106378,7.61272845879212,7.27483005313483,6.49363132386506,6.27166844558307,5.89702255249055,7.54094943358294,6.90413482226798,6.11584478038706,6.04725481234163,6.79247797476149,7.1380259962275,6.41110417963719,6.69322209061924,6.74740082750387,5.93288795100748,6.50225102977222,6.22170311218309,7.16169625064213,6.74242397124879,7.45706070069243,6.6792126483187,7.06502292481824,6.82172296864734,6.57214691363006,6.19536728562022
"RPS23",8.63299883113093,7.9332244327641,8.16325215688433,9.89961522529777,7.99503784743291,9.8868107526435,7.20203564283089,9.64207155467542,8.42328822468256,8.04297805335035,8.52982484991909,8.75469045396794,8.34678407464746,7.38587102659499,7.71877944026361,8.12810261573521,8.0578888627856,9.14057673386469,7.95780434986708,7.56834378324671,8.3881507822917,7.89542986956824,9.32285427824906,7.87474164677671,9.2100161993306,8.34549839235296,7.92047791334189,8.32085017944452,9.23119957613117,8.97079902319257,8.74601374172888,10.2393371737212,7.81385172125053,8.85667762806152,9.03603895473221,5.65251517644302,8.23869611518875,8.2097019166736,9.50346998833567,8.00989018596879,7.94580080802217,9.01664395591958,8.14006796981549,8.30702316566579,7.9579784230153,8.16310117155254,8.46642727564613,8.45959965003531,7.8052344060809,8.23630605092528,7.6836332999312,7.73728791033199,8.86273343072131,8.41257408068026,6.97820707233171,9.1028444394511,9.37325886428264,9.34562922963598,8.00130121986774,8.00405750421818,8.95672753086358,9.89678799954874,7.26285593642448,6.97189987286354,7.57138102110069,5.87997526633741,7.93145259506471,8.41751922227246,8.25394673332078,8.16842642542451,7.5759249223931,7.47671380621338,8.30938994871381,7.6886070041719,9.24160425847274,6.7072348754825,9.56092698755445,10.2241958700753,6.67385318613712,8.44493618890135,7.7154198055899,6.24185924653388,7.07810810012629,7.16360942589785,9.0922312276512,7.94392718543957,8.89663816835605,8.0684612263624,7.25134985174574,7.1717372502494,8.0945580640533,8.05685985949943,8.75094476430275,9.49159459030966,8.07275430994855,7.63140262972648,9.04281120502858,8.58124201643556,7.93399155382516,8.72976007839488,7.57902171094363,7.83933608157641,8.23285738732832,8.34837850171555,8.12412648276989,8.85745543505336,7.56240271476519,8.24041451301077,7.9819724924415,8.04188361423802,8.39900442214697,8.38810772011022
"MRPS21",6.31525826987484,6.63576889940112,6.35281148125746,7.0932960691636,6.93169487463133,6.99085277930628,7.57357902706239,7.03156061323531,7.09572403177112,6.26774177564662,7.33843332908524,6.94884610349031,7.07275966831656,6.61251468960934,8.03249210790813,7.15391677591428,6.83707282239528,7.03750302727889,6.88607453558049,7.71768327670827,6.42140846406837,6.36301333944674,6.82274289254407,6.91397842918619,7.55367536727379,7.89748851874138,7.30670881976953,6.83290266932889,5.93477595577991,7.12826246457106,6.78530206038218,7.38880086504109,6.98060802036486,7.4810001792143,6.49299077372593,6.83530513848744,7.08364951541794,7.3396807879874,7.52200080564605,6.78071691528166,7.18031696681215,6.57396522693235,6.11501242829008,7.34394961954974,7.24251676476939,7.07832162552661,6.65794005914405,6.65908255040135,4.09600878566277,7.14385255565282,6.47882623428802,7.2360237619847,6.50177350592274,7.49801944323619,6.63808832199797,8.25295394260838,6.96844792465165,5.93454009025918,6.77559052895234,6.62309135700716,7.11166777785984,7.09856904467886,6.79780416730037,6.35950360047648,6.65436393134899,7.72417957299142,7.92665773523279,6.54165422055999,7.05962567106209,7.63474571910575,6.61192481725354,6.12207216106184,6.38078138791423,3.98376888619273,7.48003079435493,6.49874551221491,7.03420470840627,7.98071654027067,7.34474862116814,6.90051665539829,6.08812039058897,6.09362355464839,6.8380819558992,6.01102593509254,8.33280190265175,5.80866820711827,6.71082020637863,7.8241377455143,7.42165250869297,6.57608370001336,5.61532800953532,7.15715490012535,5.31545754590373,8.12722571033236,7.12846869496658,6.96660350280938,6.13957181601311,6.00856308058516,6.04244735406788,7.34661123921278,7.91343398547784,7.24232621061338,6.51587326660769,6.11542866436598,7.59418275371333,7.02348824091188,5.92981466378172,6.62747551889104,7.24945482248897,6.54845203802226,7.50232264471912,6.44990797594836
"MT1X",4.41825742508808,5.43366054696333,8.12107240287208,5.79340172428377,4.23733426383753,5.07942078114841,5.44032104696728,6.43247508807232,7.79974139717505,4.71375079455187,5.73121040048525,5.53016440446173,5.54445447454392,6.06309302753116,3.62421789678064,5.02107991045764,4.37719317455434,4.36324117721599,5.82020449661472,2.80549883497892,3.10450440529959,5.03346705262189,4.08754770316859,5.07214868614029,6.89846232575836,5.32124265193735,5.41619795110662,5.64099682188447,6.4480915201708,5.89629607115341,6.33844224333183,4.25708607099445,7.21063238440617,4.49511950455662,6.37401353646863,6.79273824573952,6.4905861745634,4.8384980179182,5.01127198945966,5.85052441692171,5.49412755468184,5.74607086359459,7.38440387311828,6.38768995023376,9.81411938341231,5.58919420512638,9.06859289185174,5.95375412640721,4.87435435351879,5.22770257471051,7.02237891063993,5.48255790824515,5.72030583020599,4.5656580991895,5.3823559954086,4.61535743937816,4.90212182917416,5.3575871918729,5.49252619697083,6.26998689553672,4.58141150886094,1.95642843312336,6.00676926920299,5.86173209626146,7.33834418358971,-9.96578428466209,4.56809292537123,7.31470558778261,5.23576534741495,4.12275553476176,5.35969685817102,5.86693269854551,4.29285535424003,6.42006126826514,3.81874832548165,7.93475826720339,4.76240197218292,4.27060369148261,6.03674508139095,6.16150479350284,5.44595839512648,6.39525135237441,5.63810280666979,6.01727611292144,4.29653082509808,5.46959298047361,2.90130136195475,4.35902913089513,5.21532913945,6.79364882457398,7.32571920072451,8.24660285313175,5.50687482712413,3.26318467874065,5.66166410254914,7.58271405255689,7.2285397424888,6.43297610503875,5.75116911049835,4.44499828686331,5.00499568902536,4.90886093274049,7.61206493377772,5.78975533022612,4.68879580702463,5.6273441876982,7.80413747618025,6.11958443351367,4.97503398391896,5.56105113660414,4.95191411730701,8.1833425950763
"PTMA",11.0870192238882,11.2749086552865,10.760529515783,10.553236650822,10.8543003855639,11.1939632770267,10.9310854048773,11.016509552043,10.7425797581638,11.5970520399159,11.5505260361542,11.2281879746907,10.7381268906432,11.9043678075387,10.7967056264053,11.2621835425423,11.0079880425803,10.0122488026553,11.0799920379521,10.9206438961089,10.5463649244974,11.4693675977291,9.71839759031005,9.94097568994285,12.2245868964295,10.4833331190745,10.9914020889138,10.4362336873772,10.814078516055,11.8437134232706,11.8409159720498,11.5226899009453,11.3238772336809,11.3268569514074,11.0654437361375,12.2948048071185,11.5906483304068,11.4847831264746,10.7655770122001,10.9508263314569,11.899716041308,11.5112540473093,9.92196140451722,10.7891757796158,11.7314764459251,11.1723593728253,10.5603337896393,11.6810762971674,10.5095978724573,11.1979237353257,11.1606662394473,10.7977595933633,10.7531590736589,9.95913402615103,10.8309120717794,10.7072650777235,11.0814241845194,10.5944468452209,10.6422241198907,10.8268670207974,10.7723483931346,10.7112118119226,11.8880624497287,10.643559505103,11.9712493089966,12.4567910081618,10.6980196146273,10.9657777925198,10.5325030122883,11.277543714392,10.296355304634,11.1963937290186,10.9902748925243,8.5534795453422,10.4731588016314,10.7460616234461,11.7566234521477,10.349813086549,11.7064575974841,10.740161059876,10.8585646399723,9.89695446040352,11.9058461422331,11.3624759160398,11.5497177769339,11.422533145411,11.8010862899013,12.2577446416431,12.2609374643578,11.1926324860056,11.1905537507857,11.1494365764565,10.8363589072688,12.2838294832535,11.6986920800258,12.4567140172189,11.198243050007,11.4437418356454,11.159689096743,11.0568957515714,10.3813385368815,10.9167535424599,12.212913083312,11.2867546893236,11.3561333536422,12.3548474418736,11.7051230347463,11.2900251846365,11.6155565348893,9.70433770051307,10.8256115435457,11.3394775925609
"ZNF286A",3.27961986626824,2.53630161932382,2.75296262523898,2.71391572110716,1.79535136516655,2.68728469191785,2.98203526135795,3.34922371893827,2.42787430679268,2.98750278321603,3.40884770162468,3.56328018065802,3.55716498397718,2.25429168632222,2.68279799870165,3.41020540456781,5.88706216929773,3.4503534839162,3.23893967935749,1.81598522720104,3.79919094423653,2.37323058358799,2.42250213510056,2.57070578853708,2.96180851473748,2.63482556778462,1.12498976997866,2.89549651892662,3.09102275091852,4.62005849861789,3.38970446693585,3.14094221737709,2.62784026504399,3.17168721868987,2.67604168737974,0.585923976958597,2.92428995151822,4.78664863250334,2.44916515681218,3.19077286853788,3.7981542274336,2.4727476930995,2.40354041774525,3.20960932423035,3.356284691534,4.60768539498224,2.53381249682767,2.45443913468656,2.46231412717042,3.87980377212729,2.93376146033326,3.27961986626824,3.16848158457264,1.85239842028655,2.98020813973469,2.9487877129869,3.23434802990267,3.55961417400753,2.38432615868584,2.96735308359463,2.14110576043013,2.68054940871888,2.38984210897582,2.8198725167651,2.27530509419877,2.44121786326211,1.99313087142927,2.47534433714261,2.69844075617585,3.44373924602935,2.57555437330874,3.87784238913076,3.66687018544739,3.56815374340723,2.67829730860359,2.03948937190185,4.08499967170285,2.24823120674875,2.26633679942013,2.93753272124663,1.73161772284062,1.01506932171764,3.60537580326534,1.07792657868507,4.40469879852281,3.17807719720578,3.95986287042251,3.07741392423814,3.3506386808415,2.16703672211748,2.40081114140935,2.54868321815718,3.25262759077256,4.76452662930399,2.85419517626058,2.3164354110105,3.393828026453,3.38280556778669,3.31484151284709,2.33084518962342,3.27217252864411,2.65328936215566,2.86809407991528,2.99656952397318,3.29292895549714,4.81869720505783,2.32797472500578,1.75745001623129,3.86205458322547,3.32351418724138,3.367510854907,2.96735308359463
